access_code,state_code,access_flag,add_date,expire_date,status
AS216,CA,0,20090519,20170514,A
AS217,CA,0,20090519,20170514,A
AS222,CA,0,20090519,20170514,A
AS224,CA,0,20090519,20170514,A
AS234,CA,0,20090519,20170514,A
AS235,CA,0,20090519,20170514,A
AS246,CA,0,20090519,20170514,A
AS248,CA,0,20090519,20170514,A
AS260,CA,0,20090519,20170514,A
AS261,CA,0,20090519,20170514,A
AS262,CA,0,20090519,20170514,A
AS263,CA,0,20090519,20170514,A
AS264,CA,0,20090519,20170514,A
AS265,CA,0,20090519,20170514,A
AS266,CA,0,20090519,20170514,A
AS267,CA,0,20090519,20170514,A
AS268,CA,0,20090519,20170514,A
AS285,CA,0,20090519,20170514,A
AS302,CA,0,20090519,20170514,A
AS310,CA,0,20090519,20170514,A
AS328,CA,0,20090519,20170514,A
AS329,CA,0,20090519,20170514,A
AS340,CA,0,20090519,20170514,A
AS343,CA,0,20090519,20170514,A
AS357,CA,0,20090519,20170514,A
AS364,CA,0,20090519,20170514,A
AS369,CA,0,20090519,20170514,A
AS376,CA,0,20090519,20170514,A
AS377,CA,0,20090519,20170514,A
AS392,CA,0,20090519,20170514,A
AS396,CA,0,20090519,20170514,A
AS408,CA,0,20090519,20170514,A
AS417,CA,0,20090519,20170514,A
AS419,CA,0,20090519,20170514,A
AS422,CA,0,20090519,20170514,A
AS428,CA,0,20090519,20170514,A
AS440,CA,0,20090519,20170514,A
AS451,CA,0,20090519,20170514,A
AS465,CA,0,20090519,20170514,A
AS475,CA,0,20090519,20170514,A
AS479,CA,0,20090519,20170514,A
AS490,CA,0,20090519,20170514,A
AV009,CA,0,20090519,20170514,A
AV042,CA,0,20090519,20170514,A
AV055,CA,0,20090519,20170514,A
AV068,CA,0,20090519,20170514,A
AV092,CA,0,20090519,20170514,A
AV094,CA,0,20090519,20170514,A
AV104,CA,0,20090519,20170514,A
AV131,CA,0,20090519,20170514,A
AV153,CA,0,20090519,20170514,A
AV160,CA,0,20090519,20170514,A
AV192,CA,0,20090519,20170514,A
AV231,CA,0,20090519,20170514,A
AV248,CA,0,20090519,20170514,A
AV251,CA,0,20090519,20170514,A
AV255,CA,0,20090519,20170514,A
AV266,CA,0,20090519,20170514,A
AV271,CA,0,20090519,20170514,A
AV283,CA,0,20090519,20170514,A
AV287,CA,0,20090519,20170514,A
AV288,CA,0,20090519,20170514,A
AV309,CA,0,20090519,20170514,A
AV315,CA,0,20090519,20170514,A
AV323,CA,0,20090519,20170514,A
AV343,CA,0,20090519,20170514,A
AV345,CA,0,20090519,20170514,A
AV352,CA,0,20090519,20170514,A
AV365,CA,0,20090519,20170514,A
AV368,CA,0,20090519,20170514,A
AV378,CA,0,20090519,20170514,A
AV383,CA,0,20090519,20170514,A
AV384,CA,0,20090519,20170514,A
AV385,CA,0,20090519,20170514,A
AV402,CA,0,20090519,20170514,A
AV416,CA,0,20090519,20170514,A
AV421,CA,0,20090519,20170514,A
AV427,CA,0,20090519,20170514,A
AV428,CA,0,20090519,20170514,A
AV429,CA,0,20090519,20170514,A
AV434,CA,0,20090519,20170514,A
AV439,CA,0,20090519,20170514,A
AV440,CA,0,20090519,20170514,A
AV442,CA,0,20090519,20170514,A
AV486,CA,0,20090519,20170514,A
AV490,CA,0,20090519,20170514,A
AV494,CA,0,20090519,20170514,A
AV508,CA,0,20090519,20170514,A
AV514,CA,0,20090519,20170514,A
AV533,CA,0,20090519,20170514,A
AV546,CA,0,20090519,20170514,A
AV552,CA,0,20090519,20170514,A
AV579,CA,0,20090519,20170514,A
AV658,CA,0,20090519,20170514,A
AV687,CA,0,20090519,20170514,A
AV697,CA,0,20090519,20170514,A
AV718,CA,0,20090519,20170514,A
AV719,CA,0,20090519,20170514,A
AV720,CA,0,20090519,20170514,A
AV721,CA,0,20090519,20170514,A
AV725,CA,0,20090519,20170514,A
AV730,CA,0,20090519,20170514,A
AV731,CA,0,20090519,20170514,A
AV733,CA,0,20090519,20170514,A
AV739,CA,0,20090519,20170514,A
AV740,CA,0,20090519,20170514,A
AV755,CA,0,20090519,20170514,A
AV756,CA,0,20090519,20170514,A
AV761,CA,0,20090519,20170514,A
AV772,CA,0,20090519,20170514,A
AV773,CA,0,20090519,20170514,A
AV774,CA,0,20090519,20170514,A
AV775,CA,0,20090519,20170514,A
AV777,CA,0,20090519,20170514,A
AV790,CA,0,20090519,20170514,A
AV791,CA,0,20090519,20170514,A
AV792,CA,0,20090519,20170514,A
AV793,CA,0,20090519,20170514,A
AV806,CA,0,20090519,20170514,A
AV807,CA,0,20090519,20170514,A
AV828,CA,0,20090519,20170514,A
AV836,CA,0,20090519,20170514,A
AV844,CA,0,20090519,20170514,A
AV852,CA,0,20090519,20170514,A
AV854,CA,0,20090519,20170514,A
AV882,CA,0,20090519,20170514,A
AV886,CA,0,20090519,20170514,A
AV892,CA,0,20090519,20170514,A
AV896,CA,0,20090519,20170514,A
AV912,CA,0,20090519,20170514,A
AV914,CA,0,20090519,20170514,A
AV915,CA,0,20090519,20170514,A
AV917,CA,0,20090519,20170514,A
AV934,CA,0,20090519,20170514,A
AV970,CA,0,20090519,20170514,A
AV972,CA,0,20090519,20170514,A
AV973,CA,0,20090519,20170514,A
AX003,CA,0,20090519,20170514,A
AX024,CA,0,20090519,20170514,A
AX045,CA,0,20090519,20170514,A
AX047,CA,0,20090519,20170514,A
AX048,CA,0,20090519,20170514,A
AX049,CA,0,20090519,20170514,A
AX052,CA,0,20090519,20170514,A
AX055,CA,0,20090519,20170514,A
AX067,CA,0,20090519,20170514,A
AX071,CA,0,20090519,20170514,A
AX086,CA,0,20090519,20170514,A
AX106,CA,0,20090519,20170514,A
AX115,CA,0,20090519,20170514,A
AX144,CA,0,20090519,20170514,A
AX153,CA,0,20090519,20170514,A
AX154,CA,0,20090519,20170514,A
AX177,CA,0,20090519,20170514,A
AX189,CA,0,20090519,20170514,A
AX198,CA,0,20090519,20170514,A
AX217,CA,0,20090519,20170514,A
AX218,CA,0,20090519,20170514,A
AX228,CA,0,20090519,20170514,A
AX235,CA,0,20090519,20170514,A
AX244,CA,0,20090519,20170514,A
AX249,CA,0,20090519,20170514,A
AX269,CA,0,20090519,20170514,A
AX297,CA,0,20090519,20170514,A
AX309,CA,0,20090519,20170514,A
AX333,CA,0,20090519,20170514,A
AX346,CA,0,20090519,20170514,A
AX371,CA,0,20090519,20170514,A
AX383,CA,0,20090519,20170514,A
AX394,CA,0,20090519,20170514,A
AX403,CA,0,20090519,20170514,A
AX404,CA,0,20090519,20170514,A
AX417,CA,0,20090519,20170514,A
AX418,CA,0,20090519,20170514,A
AX420,CA,0,20090519,20170514,A
AX422,CA,0,20090519,20170514,A
AX425,CA,0,20090519,20170514,A
AX426,CA,0,20090519,20170514,A
AX438,CA,0,20090519,20170514,A
AX448,CA,0,20090519,20170514,A
AX467,CA,0,20090519,20170514,A
AX469,CA,0,20090519,20170514,A
AX547,CA,0,20090519,20170514,A
AX732,CA,0,20090519,20170514,A
AX739,CA,0,20090519,20170514,A
AX740,CA,0,20090519,20170514,A
AX741,CA,0,20090519,20170514,A
AX742,CA,0,20090519,20170514,A
AX756,CA,0,20090519,20170514,A
AX795,CA,0,20090519,20170514,A
AX796,CA,0,20090519,20170514,A
AX797,CA,0,20090519,20170514,A
AX798,CA,0,20090519,20170514,A
AX799,CA,0,20090519,20170514,A
AX809,CA,0,20090519,20170514,A
AX810,CA,0,20090519,20170514,A
AX811,CA,0,20090519,20170514,A
AX822,CA,0,20090519,20170514,A
AX823,CA,0,20090519,20170514,A
AX824,CA,0,20090519,20170514,A
AX825,CA,0,20090519,20170514,A
AX862,CA,0,20090519,20170514,A
AX871,CA,0,20090519,20170514,A
AX876,CA,0,20090519,20170514,A
AX877,CA,0,20090519,20170514,A
AX878,CA,0,20090519,20170514,A
AX879,CA,0,20090519,20170514,A
AX880,CA,0,20090519,20170514,A
AX884,CA,0,20090519,20170514,A
AX921,CA,0,20090519,20170514,A
AX934,CA,0,20090519,20170514,A
AX946,CA,0,20090519,20170514,A
AX962,CA,0,20090519,20170514,A
AX968,CA,0,20090519,20170514,A
AX983,CA,0,20090519,20170514,A
AZ010,CA,0,20090519,20170514,A
AZ016,CA,0,20090519,20170514,A
AZ017,CA,0,20090519,20170514,A
AZ019,CA,0,20090519,20170514,A
AZ033,CA,0,20090519,20170514,A
AZ039,CA,0,20090519,20170514,A
AZ043,CA,0,20090519,20170514,A
AZ046,CA,0,20090519,20170514,A
AZ053,CA,0,20090519,20170514,A
AZ073,CA,0,20090519,20170514,A
AZ074,CA,0,20090519,20170514,A
AZ083,CA,0,20090519,20170514,A
AZ098,CA,0,20090519,20170514,A
AZ102,CA,0,20090519,20170514,A
AZ122,CA,0,20090519,20170514,A
AZ129,CA,0,20090519,20170514,A
AZ138,CA,0,20090519,20170514,A
AZ140,CA,0,20090519,20170514,A
AZ154,CA,0,20090519,20170514,A
AZ157,CA,0,20090519,20170514,A
AZ158,CA,0,20090519,20170514,A
AZ175,CA,0,20090519,20170514,A
AZ182,CA,0,20090519,20170514,A
AZ207,CA,0,20090519,20170514,A
AZ212,CA,0,20090519,20170514,A
AZ216,CA,0,20090519,20170514,A
AZ217,CA,0,20090519,20170514,A
AZ224,CA,0,20090519,20170514,A
AZ229,CA,0,20090519,20170514,A
AZ240,CA,0,20090519,20170514,A
AZ258,CA,0,20090519,20170514,A
AZ262,CA,0,20090519,20170514,A
AZ268,CA,0,20090519,20170514,A
AZ271,CA,0,20090519,20170514,A
AZ276,CA,0,20090519,20170514,A
AZ284,CA,0,20090519,20170514,A
AZ299,CA,0,20090519,20170514,A
AZ439,CA,0,20090519,20170514,A
AZ440,CA,0,20090519,20170514,A
AZ441,CA,0,20090519,20170514,A
AZ468,CA,0,20090519,20170514,A
AZ526,CA,0,20090519,20170514,A
AZ528,CA,0,20090519,20170514,A
AZ543,CA,0,20090519,20170514,A
AZ564,CA,0,20090519,20170514,A
AZ575,CA,0,20090519,20170514,A
AZ576,CA,0,20090519,20170514,A
AZ589,CA,0,20090519,20170514,A
AZ712,CA,0,20090519,20170514,A
AZ716,CA,0,20090519,20170514,A
AZ717,CA,0,20090519,20170514,A
AZ740,CA,0,20090519,20170514,A
AZ751,CA,0,20090519,20170514,A
AZ752,CA,0,20090519,20170514,A
AZ753,CA,0,20090519,20170514,A
AZ754,CA,0,20090519,20170514,A
AZ757,CA,0,20090519,20170514,A
AZ758,CA,0,20090519,20170514,A
AZ770,CA,0,20090519,20170514,A
AZ790,CA,0,20090519,20170514,A
AZ792,CA,0,20090519,20170514,A
AZ841,CA,0,20090519,20170514,A
AZ844,CA,0,20090519,20170514,A
AZ849,CA,0,20090519,20170514,A
AZ882,CA,0,20090519,20170514,A
AZ891,CA,0,20090519,20170514,A
AZ896,CA,0,20090519,20170514,A
AZ900,CA,0,20090519,20170514,A
AZ901,CA,0,20090519,20170514,A
AZ909,CA,0,20090519,20170514,A
AZ910,CA,0,20090519,20170514,A
AZ937,CA,0,20090519,20170514,A
AZ939,CA,0,20090519,20170514,A
AZ962,CA,0,20090519,20170514,A
B0262,CA,0,20090519,20170514,A
B8375,CA,0,20090519,20170514,A
B9946,CA,0,20090519,20170514,A
BB061,CA,0,20090519,20170514,A
BB065,CA,0,20090519,20170514,A
BB082,CA,0,20090519,20170514,A
BB112,CA,0,20090519,20170514,A
BB113,CA,0,20090519,20170514,A
BB118,CA,0,20090519,20170514,A
BB145,CA,0,20090519,20170514,A
BB181,CA,0,20090519,20170514,A
BB188,CA,0,20090519,20170514,A
BB203,CA,0,20090519,20170514,A
BB204,CA,0,20090519,20170514,A
BB205,CA,0,20090519,20170514,A
BB206,CA,0,20090519,20170514,A
BB207,CA,0,20090519,20170514,A
BB208,CA,0,20090519,20170514,A
BB209,CA,0,20090519,20170514,A
BB210,CA,0,20090519,20170514,A
BB310,CA,0,20090519,20170514,A
BB319,CA,0,20090519,20170514,A
BB338,CA,0,20090519,20170514,A
BB378,CA,0,20090519,20170514,A
BB399,CA,0,20090519,20170514,A
BB400,CA,0,20090519,20170514,A
BB438,CA,0,20090519,20170514,A
BB448,CA,0,20090519,20170514,A
BB459,CA,0,20090519,20170514,A
BB477,CA,0,20090519,20170514,A
BB487,CA,0,20090519,20170514,A
BD011,CA,0,20090519,20170514,A
BD013,CA,0,20090519,20170514,A
BD025,CA,0,20090519,20170514,A
BD051,CA,0,20090519,20170514,A
BD056,CA,0,20090519,20170514,A
BD068,CA,0,20090519,20170514,A
BD080,CA,0,20090519,20170514,A
BD092,CA,0,20090519,20170514,A
BD100,CA,0,20090519,20170514,A
BD119,CA,0,20090519,20170514,A
BD120,CA,0,20090519,20170514,A
BD134,CA,0,20090519,20170514,A
BD150,CA,0,20090519,20170514,A
BD173,CA,0,20090519,20170514,A
BD198,CA,0,20090519,20170514,A
BD200,CA,0,20090519,20170514,A
BD207,CA,0,20090519,20170514,A
BD210,CA,0,20090519,20170514,A
BD223,CA,0,20090519,20170514,A
BD231,CA,0,20090519,20170514,A
BD233,CA,0,20090519,20170514,A
BD250,CA,0,20090519,20170514,A
BD252,CA,0,20090519,20170514,A
BD255,CA,0,20090519,20170514,A
BD256,CA,0,20090519,20170514,A
BD265,CA,0,20090519,20170514,A
BD266,CA,0,20090519,20170514,A
BD270,CA,0,20090519,20170514,A
BD273,CA,0,20090519,20170514,A
BD274,CA,0,20090519,20170514,A
BD281,CA,0,20090519,20170514,A
BD296,CA,0,20090519,20170514,A
BD313,CA,0,20090519,20170514,A
BD320,CA,0,20090519,20170514,A
BD327,CA,0,20090519,20170514,A
BD334,CA,0,20090519,20170514,A
BD342,CA,0,20090519,20170514,A
BD344,CA,0,20090519,20170514,A
BD349,CA,0,20090519,20170514,A
BD355,CA,0,20090519,20170514,A
BD359,CA,0,20090519,20170514,A
BD364,CA,0,20090519,20170514,A
BD381,CA,0,20090519,20170514,A
BD387,CA,0,20090519,20170514,A
BD395,CA,0,20090519,20170514,A
BD401,CA,0,20090519,20170514,A
BD407,CA,0,20090519,20170514,A
BD411,CA,0,20090519,20170514,A
BD412,CA,0,20090519,20170514,A
BD432,CA,0,20090519,20170514,A
BD448,CA,0,20090519,20170514,A
BD476,CA,0,20090519,20170514,A
BD502,CA,0,20090519,20170514,A
BD504,CA,0,20090519,20170514,A
BD514,CA,0,20090519,20170514,A
BD529,CA,0,20090519,20170514,A
BD553,CA,0,20090519,20170514,A
BD554,CA,0,20090519,20170514,A
BD570,CA,0,20090519,20170514,A
BD574,CA,0,20090519,20170514,A
BD610,CA,0,20090519,20170514,A
BD635,CA,0,20090519,20170514,A
BD650,CA,0,20090519,20170514,A
BD703,CA,0,20090519,20170514,A
BD709,CA,0,20090519,20170514,A
BD746,CA,0,20090519,20170514,A
BD768,CA,0,20090519,20170514,A
BG013,CA,0,20090519,20170514,A
BG027,CA,0,20090519,20170514,A
BG033,CA,0,20090519,20170514,A
BG034,CA,0,20090519,20170514,A
BG054,CA,0,20090519,20170514,A
BG107,CA,0,20090519,20170514,A
BG109,CA,0,20090519,20170514,A
BG110,CA,0,20090519,20170514,A
BG116,CA,0,20090519,20170514,A
BG120,CA,0,20090519,20170514,A
BG128,CA,0,20090519,20170514,A
BG134,CA,0,20090519,20170514,A
BG147,CA,0,20090519,20170514,A
BG160,CA,0,20090519,20170514,A
BG267,CA,0,20090519,20170514,A
BG284,CA,0,20090519,20170514,A
BG433,CA,0,20090519,20170514,A
BG435,CA,0,20090519,20170514,A
BG445,CA,0,20090519,20170514,A
BG470,CA,0,20090519,20170514,A
BG474,CA,0,20090519,20170514,A
BG479,CA,0,20090519,20170514,A
BG482,CA,0,20090519,20170514,A
BG514,CA,0,20090519,20170514,A
BG515,CA,0,20090519,20170514,A
BG521,CA,0,20090519,20170514,A
BG524,CA,0,20090519,20170514,A
BG525,CA,0,20090519,20170514,A
BG527,CA,0,20090519,20170514,A
BG573,CA,0,20090519,20170514,A
BG855,CA,0,20090519,20170514,A
BG868,CA,0,20090519,20170514,A
BG967,CA,0,20090519,20170514,A
BG972,CA,0,20090519,20170514,A
BG977,CA,0,20090519,20170514,A
BJ331,CA,0,20090519,20170514,A
BJ333,CA,0,20090519,20170514,A
BJ341,CA,0,20090519,20170514,A
BJ348,CA,0,20090519,20170514,A
BJ357,CA,0,20090519,20170514,A
BJ362,CA,0,20090519,20170514,A
BJ364,CA,0,20090519,20170514,A
BL039,CA,0,20090519,20170514,A
BL089,CA,0,20090519,20170514,A
BL103,CA,0,20090519,20170514,A
BL104,CA,0,20090519,20170514,A
BL105,CA,0,20090519,20170514,A
BL106,CA,0,20090519,20170514,A
BL107,CA,0,20090519,20170514,A
BL111,CA,0,20090519,20170514,A
BL161,CA,0,20090519,20170514,A
BL176,CA,0,20090519,20170514,A
BQ647,CA,0,20090519,20170514,A
BQ649,CA,0,20090519,20170514,A
BQ650,CA,0,20090519,20170514,A
BR004,CA,0,20090519,20170514,A
BR034,CA,0,20090519,20170514,A
BR040,CA,0,20090519,20170514,A
BR066,CA,0,20090519,20170514,A
BR114,CA,0,20090519,20170514,A
BR127,CA,0,20090519,20170514,A
BR129,CA,0,20090519,20170514,A
BR177,CA,0,20090519,20170514,A
BR199,CA,0,20090519,20170514,A
BR206,CA,0,20090519,20170514,A
BR214,CA,0,20090519,20170514,A
BR229,CA,0,20090519,20170514,A
BR234,CA,0,20090519,20170514,A
BR244,CA,0,20090519,20170514,A
BR250,CA,0,20090519,20170514,A
BR255,CA,0,20090519,20170514,A
BR256,CA,0,20090519,20170514,A
BR258,CA,0,20090519,20170514,A
BR259,CA,0,20090519,20170514,A
BR260,CA,0,20090519,20170514,A
BR271,CA,0,20090519,20170514,A
BR319,CA,0,20090519,20170514,A
BR364,CA,0,20090519,20170514,A
BR416,CA,0,20090519,20170514,A
BV170,CA,0,20090519,20170514,A
BV171,CA,0,20090519,20170514,A
BV172,CA,0,20090519,20170514,A
BV173,CA,0,20090519,20170514,A
BV216,CA,0,20090519,20170514,A
BV284,CA,0,20090519,20170514,A
BV306,CA,0,20090519,20170514,A
BV355,CA,0,20090519,20170514,A
BV356,CA,0,20090519,20170514,A
BV357,CA,0,20090519,20170514,A
BV426,CA,0,20090519,20170514,A
BV427,CA,0,20090519,20170514,A
BV428,CA,0,20090519,20170514,A
BV432,CA,0,20090519,20170514,A
BV433,CA,0,20090519,20170514,A
BV455,CA,0,20090519,20170514,A
BV456,CA,0,20090519,20170514,A
BV457,CA,0,20090519,20170514,A
BV458,CA,0,20090519,20170514,A
BV459,CA,0,20090519,20170514,A
BV460,CA,0,20090519,20170514,A
BV461,CA,0,20090519,20170514,A
BV462,CA,0,20090519,20170514,A
BV463,CA,0,20090519,20170514,A
BV464,CA,0,20090519,20170514,A
BV465,CA,0,20090519,20170514,A
BV466,CA,0,20090519,20170514,A
BV478,CA,0,20090519,20170514,A
BV554,CA,0,20090519,20170514,A
BV577,CA,0,20090519,20170514,A
BV581,CA,0,20090519,20170514,A
BV582,CA,0,20090519,20170514,A
BV583,CA,0,20090519,20170514,A
BV584,CA,0,20090519,20170514,A
BV605,CA,0,20090519,20170514,A
BV606,CA,0,20090519,20170514,A
BV607,CA,0,20090519,20170514,A
BV609,CA,0,20090519,20170514,A
BV610,CA,0,20090519,20170514,A
BV611,CA,0,20090519,20170514,A
BV612,CA,0,20090519,20170514,A
BV613,CA,0,20090519,20170514,A
BV614,CA,0,20090519,20170514,A
BV619,CA,0,20090519,20170514,A
BV620,CA,0,20090519,20170514,A
BV625,CA,0,20090519,20170514,A
BV627,CA,0,20090519,20170514,A
BV628,CA,0,20090519,20170514,A
BV687,CA,0,20090519,20170514,A
BV688,CA,0,20090519,20170514,A
BV689,CA,0,20090519,20170514,A
BV690,CA,0,20090519,20170514,A
BV709,CA,0,20090519,20170514,A
BV710,CA,0,20090519,20170514,A
BV725,CA,0,20090519,20170514,A
BV726,CA,0,20090519,20170514,A
BV727,CA,0,20090519,20170514,A
BV733,CA,0,20090519,20170514,A
BV736,CA,0,20090519,20170514,A
BV750,CA,0,20090519,20170514,A
BV785,CA,0,20090519,20170514,A
BV786,CA,0,20090519,20170514,A
BV841,CA,0,20090519,20170514,A
BV914,CA,0,20090519,20170514,A
BV916,CA,0,20090519,20170514,A
BV917,CA,0,20090519,20170514,A
BV918,CA,0,20090519,20170514,A
BV919,CA,0,20090519,20170514,A
BV920,CA,0,20090519,20170514,A
BV921,CA,0,20090519,20170514,A
BV922,CA,0,20090519,20170514,A
BV923,CA,0,20090519,20170514,A
BV934,CA,0,20090519,20170514,A
BV935,CA,0,20090519,20170514,A
BZ008,CA,0,20090519,20170514,A
BZ029,CA,0,20090519,20170514,A
BZ057,CA,0,20090519,20170514,A
BZ092,CA,0,20090519,20170514,A
BZ115,CA,0,20090519,20170514,A
BZ166,CA,0,20090519,20170514,A
BZ204,CA,0,20090519,20170514,A
BZ211,CA,0,20090519,20170514,A
BZ241,CA,0,20090519,20170514,A
BZ247,CA,0,20090519,20170514,A
BZ252,CA,0,20090519,20170514,A
BZ266,CA,0,20090519,20170514,A
BZ283,CA,0,20090519,20170514,A
BZ312,CA,0,20090519,20170514,A
BZ321,CA,0,20090519,20170514,A
BZ352,CA,0,20090519,20170514,A
BZ437,CA,0,20090519,20170514,A
BZ453,CA,0,20090519,20170514,A
BZ457,CA,0,20090519,20170514,A
BZ483,CA,0,20090519,20170514,A
BZ492,CA,0,20090519,20170514,A
BZ493,CA,0,20090519,20170514,A
BZ497,CA,0,20090519,20170514,A
BZ520,CA,0,20090519,20170514,A
BZ552,CA,0,20090519,20170514,A
BZ582,CA,0,20090519,20170514,A
BZ587,CA,0,20090519,20170514,A
BZ590,CA,0,20090519,20170514,A
BZ642,CA,0,20090519,20170514,A
BZ645,CA,0,20090519,20170514,A
BZ666,CA,0,20090519,20170514,A
BZ688,CA,0,20090519,20170514,A
BZ763,CA,0,20090519,20170514,A
BZ813,CA,0,20090519,20170514,A
BZ840,CA,0,20090519,20170514,A
BZ869,CA,0,20090519,20170514,A
BZ872,CA,0,20090519,20170514,A
BZ873,CA,0,20090519,20170514,A
BZ876,CA,0,20090519,20170514,A
BZ888,CA,0,20090519,20170514,A
BZ914,CA,0,20090519,20170514,A
BZ945,CA,0,20090519,20170514,A
BZ968,CA,0,20090519,20170514,A
C0188,CA,0,20090519,20170514,A
C1674,CA,0,20090519,20170514,A
C2014,CA,0,20090519,20170514,A
C2416,CA,0,20090519,20170514,A
C2775,CA,0,20090519,20170514,A
C3686,CA,0,20090519,20170514,A
C6070,CA,0,20090519,20170514,A
C6625,CA,0,20090519,20170514,A
CA011,CA,0,20090519,20170514,A
CA079,CA,0,20090519,20170514,A
CA153,CA,0,20090519,20170514,A
CA191,CA,0,20090519,20170514,A
CA221,CA,0,20090519,20170514,A
CA303,CA,0,20090519,20170514,A
CA305,CA,0,20090519,20170514,A
CA354,CA,0,20090519,20170514,A
CA365,CA,0,20090519,20170514,A
CA370,CA,0,20090519,20170514,A
CA394,CA,0,20090519,20170514,A
CA405,CA,0,20090519,20170514,A
CA437,CA,0,20090519,20170514,A
CA473,CA,0,20090519,20170514,A
CA498,CA,0,20090519,20170514,A
CA504,CA,0,20090519,20170514,A
CA523,CA,0,20090519,20170514,A
CA527,CA,0,20090519,20170514,A
CA528,CA,0,20090519,20170514,A
CA552,CA,0,20090519,20170514,A
CA573,CA,0,20090519,20170514,A
CA576,CA,0,20090519,20170514,A
CA606,CA,0,20090519,20170514,A
CA622,CA,0,20090519,20170514,A
CA626,CA,0,20090519,20170514,A
CA640,CA,0,20090519,20170514,A
CA694,CA,0,20090519,20170514,A
CA704,CA,0,20090519,20170514,A
CA711,CA,0,20090519,20170514,A
CA758,CA,0,20090519,20170514,A
CA766,CA,0,20090519,20170514,A
CA772,CA,0,20090519,20170514,A
CA803,CA,0,20090519,20170514,A
CA884,CA,0,20090519,20170514,A
CA886,CA,0,20090519,20170514,A
CA917,CA,0,20090519,20170514,A
CA940,CA,0,20090519,20170514,A
CA958,CA,0,20090519,20170514,A
CA963,CA,0,20090519,20170514,A
CA969,CA,0,20090519,20170514,A
CD007,CA,0,20090519,20170514,A
CD012,CA,0,20090519,20170514,A
CD054,CA,0,20090519,20170514,A
CD071,CA,0,20090519,20170514,A
CD080,CA,0,20090519,20170514,A
CD088,CA,0,20090519,20170514,A
CD096,CA,0,20090519,20170514,A
CD104,CA,0,20090519,20170514,A
CD115,CA,0,20090519,20170514,A
CD123,CA,0,20090519,20170514,A
CD133,CA,0,20090519,20170514,A
CD143,CA,0,20090519,20170514,A
CD149,CA,0,20090519,20170514,A
CD160,CA,0,20090519,20170514,A
CD176,CA,0,20090519,20170514,A
CD207,CA,0,20090519,20170514,A
CD208,CA,0,20090519,20170514,A
CD249,CA,0,20090519,20170514,A
CD285,CA,0,20090519,20170514,A
CD310,CA,0,20090519,20170514,A
CD332,CA,0,20090519,20170514,A
CD346,CA,0,20090519,20170514,A
CD375,CA,0,20090519,20170514,A
CD448,CA,0,20090519,20170514,A
CD463,CA,0,20090519,20170514,A
CD491,CA,0,20090519,20170514,A
CD499,CA,0,20090519,20170514,A
CD502,CA,0,20090519,20170514,A
CD585,CA,0,20090519,20170514,A
CD587,CA,0,20090519,20170514,A
CD610,CA,0,20090519,20170514,A
CD616,CA,0,20090519,20170514,A
CD624,CA,0,20090519,20170514,A
CD641,CA,0,20090519,20170514,A
CD680,CA,0,20090519,20170514,A
CD685,CA,0,20090519,20170514,A
CD703,CA,0,20090519,20170514,A
CD704,CA,0,20090519,20170514,A
CD766,CA,0,20090519,20170514,A
CD791,CA,0,20090519,20170514,A
CD804,CA,0,20090519,20170514,A
CD815,CA,0,20090519,20170514,A
CD835,CA,0,20090519,20170514,A
CD891,CA,0,20090519,20170514,A
CD922,CA,0,20090519,20170514,A
CG047,CA,0,20090519,20170514,A
CG048,CA,0,20090519,20170514,A
CG066,CA,0,20090519,20170514,A
CG067,CA,0,20090519,20170514,A
CG083,CA,0,20090519,20170514,A
CG084,CA,0,20090519,20170514,A
CG148,CA,0,20090519,20170514,A
CG152,CA,0,20090519,20170514,A
CG153,CA,0,20090519,20170514,A
CG155,CA,0,20090519,20170514,A
CG156,CA,0,20090519,20170514,A
CG160,CA,0,20090519,20170514,A
CG286,CA,0,20090519,20170514,A
CG287,CA,0,20090519,20170514,A
CG288,CA,0,20090519,20170514,A
CG352,CA,0,20090519,20170514,A
CG359,CA,0,20090519,20170514,A
CG360,CA,0,20090519,20170514,A
CG361,CA,0,20090519,20170514,A
CG362,CA,0,20090519,20170514,A
CG388,CA,0,20090519,20170514,A
CG391,CA,0,20090519,20170514,A
CG410,CA,0,20090519,20170514,A
CG487,CA,0,20090519,20170514,A
CG488,CA,0,20090519,20170514,A
CG506,CA,0,20090519,20170514,A
CG507,CA,0,20090519,20170514,A
CG509,CA,0,20090519,20170514,A
CG655,CA,0,20090519,20170514,A
CG656,CA,0,20090519,20170514,A
CG657,CA,0,20090519,20170514,A
CG658,CA,0,20090519,20170514,A
CG659,CA,0,20090519,20170514,A
CG660,CA,0,20090519,20170514,A
CG664,CA,0,20090519,20170514,A
CG665,CA,0,20090519,20170514,A
CG666,CA,0,20090519,20170514,A
CG677,CA,0,20090519,20170514,A
CG679,CA,0,20090519,20170514,A
CG688,CA,0,20090519,20170514,A
CG689,CA,0,20090519,20170514,A
CG690,CA,0,20090519,20170514,A
CG691,CA,0,20090519,20170514,A
CG723,CA,0,20090519,20170514,A
CG739,CA,0,20090519,20170514,A
CG740,CA,0,20090519,20170514,A
CG741,CA,0,20090519,20170514,A
