Location,Node,Relationship
0137089,E10134000,R
0137090,D29010000,R
0137091,D13011000,R
0137092,B36192000,R
0137093,E10123000,R
0137099,J77659000,R
0137101,E34096000,R
0137102,B36239000,R
0137105,E43067000,R
0137106,E43068000,R
0137108,F44307000,R
0137109,A38061000,R
0137110,E47097000,R
0137112,E47105000,R
0137115,A11099J00,R
0137116,E47108000,R
0137119,B36289000,R
0137120,C39274000,R
0137121,A11099J01,R
0137122,E34141000,R
0137123,B36309000,R
0137124,C39286000,R
0137125,B36321000,R
0137126,B36322000,R
0137128,D38078000,R
0137129,E10328000,R
0137130,C39344000,R
0137131,B36342000,R
0137132,CP0031000,R
0137134,E34257000,R
0137135,C39429000,R
0137136,C39427000,R
0137137,C39428000,R
0137138,CP0063000,R
0137139,CP0217000,R
0137140,C39436000,R
0137141,F44493000,R
0137144,E34270000,R
0137146,C33474000,R
0137147,B36416000,R
0137153,CP1039000,R
0137154,C39452000,R
0137155,C39453000,R
0137156,C39454000,R
0137157,C39455000,R
0137158,CP1359000,R
0137160,OZ6107000,R
0137171,E11015000,R
0137174,D38011000,R
0137175,E47115000,R
0137176,OZ6107001,R
0137177,CP1838000,R
0137179,CP1908000,R
0137181,B36448000,R
0137182,A11099003,R
0137188,CP2381000,R
0137189,CP2382000,R
0137190,A11099N06,R
0137191,CP2442000,R
0137192,CP2444000,R
0137193,CP2531000,R
0137194,CP2779000,R
0137195,CP2790000,R
0137196,CP2793000,R
0137197,CP2795000,R
0137198,CP2786000,R
0137199,CP2794000,R
0137200,CP2792000,R
0137201,CP2791000,R
0137202,CP2789000,R
0137203,CP2920000,R
0137204,CP3015000,R
0137205,CP3049000,R
0137206,CP3103000,R
0137209,CP2555000,R
0137210,CP4277000,R
0137211,CP4278000,R
0137213,CP4547000,R
0137214,CP4562000,R
0137216,IP3648200,R
0137223,E11823001,R
0137226,CP4775000,R
0137231,CP4829000,R
0137232,CP4136000,R
0137233,CP4973000,R
0137234,CP5030000,R
0137235,CP5031000,R
0137236,CP5032000,R
0137237,CP5056000,R
0137238,CP5057000,R
0137239,CP5138000,R
0137240,CP5229000,R
0137241,CP5340000,R
0137243,CP4704000,R
0137244,CP5481000,R
0137245,CP5483000,R
0137246,CF0114000,R
0137247,IP1449900,R
0137248,CP5640000,R
0141001,E41004000,R
0141003,A36187000,R
0141004,B42007000,R
0141005,B36227000,R
0141006,B36168000,R
0141007,B36228000,R
0141008,E41005000,R
0141009,E43060000,R
0141010,B36243000,R
0141011,B36311000,R
0141012,B36187001,R
0141013,F50011000,R
0141014,CP0119000,R
0141015,CP0410000,R
0141018,CP1171000,R
0141019,CP1186000,R
0141020,CP1187000,R
0141021,CP1285000,R
0141022,B36137000,R
0141023,B36084000,R
0141027,B15145000,R
0141028,CP2441000,R
0141029,IP3647200,R
0141030,IP3647300,R
0141031,CP3510000,R
0141032,CP3511000,R
0141033,CP3512000,R
0141034,CP3517000,R
0141035,CP3518000,R
0141036,CP3519000,R
0141037,CP3520000,R
0141038,CP3528000,R
0141040,CP3545000,R
0141041,CP4161000,R
0141042,CP4336000,R
0141043,CP4374000,R
0141044,IP3649700,R
0141045,IP3649800,R
0141046,CP4537000,R
0141047,CP4572000,R
0141048,CP4668000,R
0141049,CP4771000,R
0141050,CP4772000,R
0141051,CP4789000,R
0141052,CP4788000,R
0141053,CP4821000,R
0141054,CP4848000,R
0141055,CP4931000,R
0141056,CP4934000,R
0141058,CP5010000,R
0141059,CP5036000,R
0141060,F44632000,R
0141061,CP5096000,R
0141062,CP5112000,R
0141063,CP5113000,R
0141070,CP5580000,R
0141071,B36543000,R
0141072,CP5178000,R
0141073,CP5179000,R
0141074,C07168000,R
0141075,CP5187000,R
0141076,C07169000,R
0141079,CF0070000,R
0141082,CP3542000,R
0141085,CP5362000,R
0141086,CP5512000,R
0141087,CP5513000,R
0141088,CP5514000,R
0141089,CP5509000,R
0141090,CP5508000,R
0141091,CP5515000,R
0141092,CP5522000,R
0141093,CP5523000,R
0141094,CP5524000,R
0141095,CP5525000,R
0141096,CP5567000,R
0141097,CP5621000,R
0141098,CP5622000,R
0141099,CP5633000,R
0143023,C07008000,R
0143054,F44122000,R
0143059,F17022000,R
0143067,E47025000,R
0143071,F11031000,R
0143085,F17028000,R
0143088,C31041000,R
0143091,F31059000,R
0143095,F37027000,R
0143097,A04013S00,R
0143098,A04138S00,R
0143099,A04011S00,R
0143101,A04013S01,R
0143102,A04013S02,R
0143103,A04013S03,R
0143104,B14137000,R
0143106,A04013S07,R
0143110,A14025I00,R
0143111,F05465000,R
0143112,E10101000,R
0143113,D05123000,R
0143114,A04006S01,R
0143115,A04006S03,R
0143116,A04006S02,R
0143120,A04013S04,R
0143121,B14270000,R
0143122,CP0773000,R
0143128,CP1003000,R
0143134,B14468FTP,R
0143135,CP5276000,R
0143136,IP1445300,R
0143137,B14478FTP,R
0143141,IS0101000,R
0143142,IS0289000,R
0146002,B36116000,R
0146003,B36130000,R
0146004,B36105000,R
0146006,IP3646200,R
0146007,CP3125000,R
0148001,D05041000,R
0149002,B36027000,R
0149005,B36175000,R
0149007,B36097000,R
0149010,CP0370000,R
0149012,CP0423000,R
0149013,CP1416000,R
0149014,IP3644200,R
0149016,CP2224000,R
0149017,IP3646400,R
0149018,CP2783000,R
0149020,CP4690000,R
0149022,IP3655500,R
0149023,IP3654600,R
0149024,CP5520000,R
0149026,IP6586000,R
0149027,IP3660200,R
0149028,B36605FTP,R
0149029,IS0108000,R
0149030,IS0281000,R
0155001,E47018000,R
0155003,E11054000,R
0155007,C33103000,R
0155009,A22056000,R
0155010,C22111000,R
0155011,C22119000,R
0155012,C22120000,R
0155013,C22127000,R
0155014,C07040000,R
0155015,CP0488000,R
0155016,CP0489000,R
0155017,CP0490000,R
0155018,CP0491000,R
0155019,CP0492000,R
0155020,CP0528000,R
0155021,CP0595000,R
0155022,CP0609000,R
0155023,JJ7574000,R
0155024,CP0622000,R
0155027,CP0644000,R
0155028,CP0645000,R
0155029,CP0646000,R
0155030,CP0647000,R
0155031,JJ7774000,R
0155032,JJ7899000,R
0155033,CP0704000,R
0155034,CP0705000,R
0155035,CP0706000,R
0155036,CP0707000,R
0155037,CP0708000,R
0155038,CP0709000,R
0155039,CP0710000,R
0155040,CP0711000,R
0155041,CP0712000,R
0155042,CP0713000,R
0155043,CP0714000,R
0155044,CP0715000,R
0155045,CP0716000,R
0155046,CP0717000,R
0155047,CP0718000,R
0155048,CP0719000,R
0155049,CP0720000,R
0155050,CP0859000,R
0155051,CP0860000,R
0155052,CP0861000,R
0155053,CP0862000,R
0155054,CP0863000,R
0155055,CP0993000,R
0155057,CP1159000,R
0155058,CP1246000,R
0155060,CP1392000,R
0155061,A23158000,R
0155062,A22183N00,R
0155063,IP2321000,R
0155066,CP1892000,R
0155069,CP2044000,R
0155070,CP2245000,R
0155071,C31090000,R
0155072,CP2308000,R
0155073,CP3320000,R
0155075,CP4832000,R
0155076,CP6380000,R
0155077,CP6382000,R
0155078,CP6383000,R
0155079,CP6384000,R
0155080,CP6385000,R
0155081,CP6386000,R
0155082,CP6387000,R
0155083,CP6388000,R
0155084,CP6389000,R
0155085,CP6390000,R
0155086,CP6391000,R
0155087,CP6392000,R
0155088,CP6393000,R
0155089,CP6394000,R
0155090,CP6395000,R
0155091,CP6396000,R
0155092,CP6397000,R
0155093,CP6398000,R
0155094,CP6399000,R
0155095,CP6400000,R
0155096,CP6401000,R
0155097,CP6402000,R
0155098,CP6403000,R
0155099,CP6404000,R
0155100,CP6405000,R
0155101,CP6406000,R
0155102,CP6407000,R
0155103,CP6408000,R
0155104,CP6409000,R
0155105,CP6410000,R
0155106,CP6411000,R
0155107,CP6413000,R
0155108,CP6412000,R
0155109,CP6414000,R
0155110,CP4956000,R
0155111,CP4955000,R
0155112,CP5322000,R
0155113,CP5149000,R
0155114,CP4957000,R
0155115,CP5148000,R
0155116,CP5272000,R
0155117,CP5234000,R
0155118,CP6415000,R
0155119,CP4616000,R
0155120,IS0263000,R
0160001,B14045000,R
0160003,B14151000,R
0161010,B36167000,R
0161012,F44406000,R
0161013,IP4458000,R
0161014,CP0556000,R
0161015,IP4456400,R
0161017,IP4463800,R
0162003,D05017000,R
0162005,E11014000,R
0162007,B14027000,R
0162009,C30007000,R
0162010,C39101000,R
0162012,C33009000,R
0162013,F39013000,R
0162017,C39008000,R
0162019,F44063000,R
0162020,F44092000,R
0162035,B14090000,R
0162036,F44170000,R
0162037,C30017000,R
0162038,C22039000,R
0162039,C39089000,R
0162041,B14095000,R
0162042,F39094000,R
0162043,F33126000,R
0162044,D05494000,R
0162045,C39060000,R
0162046,E11135000,R
0162047,C39108000,R
0162048,C30022000,R
0162049,C39111000,R
0162053,E11164000,R
0162054,A30023000,R
0162055,E11176000,R
0162056,E11014001,R
0162057,C30029000,R
0162060,C30023001,R
0162070,C30032000,R
0162071,A30034000,R
0162073,E10089000,R
0162074,C22084000,R
0162078,B15086000,R
0162079,B50075000,R
0162080,C39227000,R
0162081,C39228000,R
0162082,B15091000,R
0162084,A15096000,R
0162088,E10240000,R
0162091,C22107000,R
0162092,E34133000,R
0162093,C30047000,R
0162094,C39267000,R
0162095,E11382000,R
0162096,D03042000,R
0162098,F44421000,R
0162099,E11452000,R
0162100,D03083000,R
0162102,E11508000,R
0162103,E11510000,R
0162104,C22157000,R
0162105,CP0060000,R
0162106,CP0061000,R
0162107,CP0084000,R
0162108,CP0085000,R
0162111,CP0086000,R
0162112,CP0104000,R
0162113,E10348000,R
0162114,CP0125000,R
0162115,C22158000,R
0162116,E10350000,R
0162117,CP0201000,R
0162118,C30057000,R
0162119,CP0463000,R
0162120,CP0497000,R
0162124,E11615000,R
0162125,CP0660000,R
0162127,CP0673000,R
0162128,CP0699000,R
0162130,B50124000,R
0162132,CP0917000,R
0162138,C39456000,R
0162140,C39441000,R
0162142,CP1380000,R
0162143,A30062000,R
0162144,C31239000,R
0162145,CP1496000,R
0162146,CP1508000,R
0162148,CP1478000,R
0162149,CP1546000,R
0162150,CP1553000,R
0162151,B50131000,R
0162152,CP1735000,R
0162156,CP1800000,R
0162157,A22185000,R
0162158,CP1821000,R
0162159,CP1823000,R
0162160,CP1824000,R
0162161,CP1825000,R
0162162,CP1826000,R
0162163,CP1827000,R
0162164,CP1828000,R
0162165,CP1829000,R
0162166,CP1896000,R
0162167,CP2000000,R
0162168,CP2025000,R
0162169,CP2077000,R
0162170,CP2083000,R
0162171,CP2116000,R
0162172,CP2228000,R
0162174,CP2304000,R
0162175,CP2443000,R
0162176,CP2432000,R
0162177,CP2537000,R
0162178,CP3139000,R
0162179,CP3207000,R
0162180,A22185004,R
0162181,CP3267000,R
0162182,CP3268000,R
0162183,CP3266000,R
0162184,CP3269000,R
0162185,CP3476000,R
0162186,CP3497000,R
0162187,CP3571000,R
0162188,A31114000,R
0162189,B14168000,R
0162190,CP0126000,R
0162191,CP0507000,R
0162192,CP0774000,R
0162194,CP4273000,R
0162195,CP4439000,R
0162196,CP4583000,R
0162197,CP4822000,R
0162198,CP4843000,R
0162199,CP4863000,R
0162200,CP4976000,R
0162201,IP5016306,R
0162202,CF0025000,R
0162203,CF0026000,R
0162204,CF0027000,R
0162205,CF0028000,R
0162206,CP5306000,R
0162207,CP5588000,R
0171006,D05055000,R
0171040,C21011000,R
0171049,C33042000,R
0171050,E34034000,R
0171086,E43012000,R
0171088,F44041000,R
0171090,C33031000,R
0171098,E47011000,R
0171117,E34035000,R
0171128,J83602000,R
0171131,A34045000,R
0171132,A34035001,R
0171134,J89006000,R
0171135,J89632000,R
0171136,J89633000,R
0171137,J89634000,R
0171138,J97913000,R
0171139,J97914000,R
0171140,J97915000,R
0171141,J97916000,R
0171142,J97917000,R
0171143,J97918000,R
0171144,JJ6842000,R
0171145,CP1146000,R
0171146,CP1456000,R
0171147,CP1477000,R
0171148,CP1899000,R
0171149,CP1909000,R
0171150,CP2457000,R
0171152,IP0611200,R
0171154,CP2639000,R
0171155,CP2882000,R
0171156,CP2893000,R
0172007,A48020N00,R
0172008,D48029000,R
0172010,D48054000,R
0172015,B26113000,R
0172016,D48078000,R
0172019,D05313000,R
0172020,D05318000,R
0172021,D05319000,R
0172022,C07111000,R
0172024,D48101000,R
0172027,CP0301000,R
0172028,CP0311000,R
0172029,A48099N00,R
0172030,CP0366000,R
0172031,F44494000,R
0172032,CP0403000,R
0172033,CP0420000,R
0172034,CP0500000,R
0172035,CP0503000,R
0172036,CP0506000,R
0172038,CP0548000,R
0172039,CP0575000,R
0172040,CP0576000,R
0172041,CP0577000,R
0172042,CP0581000,R
0172046,CP0586000,R
0172048,CP0638000,R
0172051,B26151000,R
0172052,B26152000,R
0172053,CP0666000,R
0172054,CP0696000,R
0172055,E11634000,R
0172056,CP0729000,R
0172057,CP0731000,R
0172059,CP0820000,R
0172061,CP0825000,R
0172062,E11637000,R
0172063,E11638000,R
0172065,D38085000,R
0172066,D06103000,R
0172067,CP0867000,R
0172068,D48119000,R
0172069,CP0868000,R
0172070,CP0888000,R
0172072,IP4809900,R
0172075,D48125000,R
0172076,B26163000,R
0172077,CP1240000,R
0172078,D05368000,R
0172081,CP1607000,R
0172082,A48127000,R
0172088,CP2283000,R
0172089,D06103FTP,R
0172091,CP2367000,R
0172092,CP2377000,R
0172093,CP2378000,R
0172094,CP2379000,R
0172095,CP2380000,R
0172096,CP2870000,R
0172097,CP2871000,R
0172098,CP2877000,R
0172099,CP2898000,R
0172100,CP2923000,R
0172106,D48140FTP,R
0172107,A48151000,R
0172108,IP4719800,R
0172110,IP4815600,R
0172111,IP501700,R
0172112,CP5045000,R
0172113,CP5048000,R
0172114,D48141000,R
0175009,A48009000,R
0175012,D48016000,R
0175013,F48015000,R
0175014,C22133000,R
0175015,A50104000,R
0175017,D48162000,R
0175020,CP5377000,R
0181013,B26112000,R
0182004,B14042000,R
0182010,B14175000,R
0185001,B18011000,R
0185002,B18052000,R
0185003,CP2330000,R
0185004,CP2340000,R
0185006,CP4689000,R
0185007,CP4756000,R
0185008,CP5605000,R
0188013,D05011001,R
0188015,D05452000,R
0188016,D05087000,R
0188017,D05449000,R
0188018,D05015000,R
0188019,D05448000,R
0188021,F44171000,R
0188022,D13002000,R
0188023,D48036000,R
0188024,D38020000,R
0188025,F44269000,R
0188026,F44267000,R
0188028,A05151N00,R
0188029,A05537N00,R
0188045,F17029000,R
0188046,B36085000,R
0188047,D06029000,R
0188048,B14079000,R
0188049,D05263000,R
0188050,D05264000,R
0188051,F17010000,R
0188053,D48076000,R
0188054,F17063000,R
0188055,F17066000,R
0188056,D48077000,R
0188059,D48082000,R
0188060,D48083000,R
0188061,D38067000,R
0188062,D48087000,R
0188063,D48086000,R
0188064,B36290000,R
0188065,D48089000,R
0188068,CP0059000,R
0188069,CP0970000,R
0188070,CP1103000,R
0188077,CP1330000,R
0188078,CP1467000,R
0188080,CP1860000,R
0188081,CP1861000,R
0188082,CP1862000,R
0188083,CP1863000,R
0188086,CP2169000,R
0188087,CP2196000,R
0188096,CP2205000,R
0188097,CP2207000,R
0188100,CP2661000,R
0188101,CP3166000,R
0188104,CP4541000,R
0188106,CP4272000,R
0188107,CP4674000,R
0188110,IP5745XML,R
0188111,D05750FTP,R
0188113,CP5330000,R
0188123,CP2212000,R
0188125,D05799FTP,R
0188127,IS0109000,R
0188128,IS0123000,R
0192001,D03006000,R
0192002,E10116000,R
0192003,B14088000,R
0192004,C31008000,R
0192006,C39120000,R
0192010,B24052000,R
0192011,E10135000,R
0192012,C39009000,R
0192020,D03026000,R
0192021,F10129000,R
0192025,D03006001,R
0192031,B18015000,R
0192036,B14126000,R
0192037,A31097000,R
0192039,A31100000,R
0192041,C31102000,R
0192050,E10169000,R
0192052,C33184000,R
0192053,F44262000,R
0192054,F19040000,R
0192055,F19041000,R
0192075,D03039000,R
0192076,D05021000,R
0192077,D05022000,R
0192078,D45001000,R
0192079,B14015000,R
0192080,C31005000,R
0192081,C39003000,R
0192082,C39027000,R
0192083,C31014000,R
0192084,D05027000,R
0192085,D05028000,R
0192086,D05030000,R
0192087,D05031000,R
0192090,D05062000,R
0192092,C31042000,R
0192096,C21067000,R
0192097,D03049000,R
0192098,D05210000,R
0192099,C39219000,R
0192100,E10200000,R
0192101,B24100000,R
0192102,F44315000,R
0192103,D03059000,R
0192104,A31159000,R
0192105,J84379000,R
0192106,J84380000,R
0192107,J84381000,R
0192108,J84429000,R
0192113,C39259000,R
0192124,J87241000,R
0192125,J87970000,R
0192126,J87971000,R
0192127,J87972000,R
0192128,J87973000,R
0192129,J87974000,R
0192130,J87975000,R
0192131,J87976000,R
0192132,J87977000,R
0192133,J87978000,R
0192134,J87979000,R
0192135,J88040000,R
0192136,C39279000,R
0192137,C39280000,R
0192140,A31176000,R
0192142,C31179000,R
0192143,J91144000,R
0192144,J91145000,R
0192145,J91146000,R
0192146,J91147000,R
0192147,J91148000,R
0192148,J91149000,R
0192149,J91150000,R
0192150,J91151000,R
0192151,J91152000,R
0192152,J91153000,R
0192153,J91154000,R
0192154,J91155000,R
0192155,J91156000,R
0192156,J91157000,R
0192157,J91158000,R
0192158,J91159000,R
0192159,J91160000,R
0192160,J91161000,R
0192161,J91162000,R
0192162,J91163000,R
0192163,J91164000,R
0192164,J91165000,R
0192165,J91166000,R
0192166,J91167000,R
0192167,J91168000,R
0192168,J91169000,R
0192169,J91170000,R
0192170,J91171000,R
0192171,J91172000,R
0192172,J91173000,R
0192173,J91174000,R
0192174,J91175000,R
0192175,J91176000,R
0192176,J91177000,R
0192177,J91178000,R
0192178,J91179000,R
0192179,J91180000,R
0192180,J91181000,R
0192181,J91182000,R
0192182,J91183000,R
0192183,J91184000,R
0192184,J91185000,R
0192185,J91186000,R
0192186,J91187000,R
0192187,J91188000,R
0192188,J91189000,R
0192189,J91190000,R
0192190,J91191000,R
0192191,J91192000,R
0192192,J91193000,R
0192193,J91194000,R
0192194,J91195000,R
0192195,J91196000,R
0192196,J91197000,R
0192197,J91198000,R
0192198,J91199000,R
0192199,J91200000,R
0192200,J91201000,R
0192201,J91202000,R
0192202,J91203000,R
0192203,J91204000,R
0192204,J91205000,R
0192205,J91206000,R
0192206,J91207000,R
0192207,J91208000,R
0192208,J91209000,R
0192209,J91210000,R
0192210,J91211000,R
0192211,J91212000,R
0192212,J91213000,R
0192213,J91239000,R
0192214,J91240000,R
0192215,J91241000,R
0192216,J91242000,R
0192217,J91243000,R
0192218,J91244000,R
0192219,J91245000,R
0192220,J91246000,R
0192221,J91515000,R
0192222,J91516000,R
0192223,J91585000,R
0192224,J91586000,R
0192225,J91583000,R
0192226,J91584000,R
0192227,B14264000,R
0192228,B14262000,R
0192231,J91848000,R
0192232,J91849000,R
0192233,J91850000,R
0192234,J92282000,R
0192235,J92283000,R
0192236,J92284000,R
0192237,J92285000,R
0192238,J92286000,R
0192239,J92287000,R
0192240,J92288000,R
0192241,J92289000,R
0192242,J92290000,R
0192243,J92291000,R
0192244,J92292000,R
0192245,J92293000,R
0192246,J92294000,R
0192247,J92295000,R
0192248,J92296000,R
0192249,J92297000,R
0192250,J92302000,R
0192251,J92361000,R
0192252,J92362000,R
0192253,J92548000,R
0192254,J92549000,R
0192255,J92550000,R
0192256,J92551000,R
0192257,J92552000,R
0192258,J92553000,R
0192259,J92554000,R
0192260,J92555000,R
0192261,B24126000,R
0192262,B24128000,R
0192263,J93280000,R
0192264,J93281000,R
0192265,J93277000,R
0192267,J93887000,R
0192268,J93888000,R
0192269,J93889000,R
0192270,J93652000,R
0192271,J94387000,R
0192272,J94388000,R
0192273,J94389000,R
0192274,J94490000,R
0192275,J94491000,R
0192276,J94492000,R
0192277,J94493000,R
0192278,J94657000,R
0192279,J94658000,R
0192280,J94659000,R
0192282,J94685000,R
0192285,J95331000,R
0192286,J95341000,R
0192287,J95342000,R
0192288,J95343000,R
0192289,J96110000,R
0192290,J96111000,R
0192291,B14277000,R
0192292,B14278000,R
0192293,B14279000,R
0192294,B14280000,R
0192295,B14281000,R
0192296,B14282000,R
0192297,J96172000,R
0192298,J96173000,R
0192299,J96174000,R
0192300,J96283000,R
0192301,J96284000,R
0192302,J96285000,R
0192303,J96545000,R
0192304,B24130000,R
0192305,J96915000,R
0192306,J97030000,R
0192307,J97330000,R
0192308,J97342000,R
0192309,J97410000,R
0192310,J97411000,R
0192311,C31202000,R
0192312,J97486000,R
0192313,J97740000,R
0192314,J97741000,R
0192315,J97742000,R
0192316,J97743000,R
0192317,J97744000,R
0192318,J97939000,R
0192319,J97940000,R
0192320,J98052000,R
0192321,J98053000,R
0192322,J98054000,R
0192323,J98543000,R
0192324,J98700000,R
0192325,J98767000,R
0192326,J98775000,R
0192328,J98717000,R
0192329,J98635000,R
0192330,C31208000,R
0192331,J99195000,R
0192332,J99196000,R
0192333,J99389000,R
0192334,J99390000,R
0192335,J99503000,R
0192336,J99504000,R
0192337,J99505000,R
0192338,J99506000,R
0192339,J99507000,R
0192340,J99508000,R
0192341,J99510000,R
0192342,J99848000,R
0192343,J99851000,R
0192344,J99923000,R
0192345,JJ0066000,R
0192346,JJ0067000,R
0192347,JJ0068000,R
0192348,JJ0069000,R
0192349,JJ0249000,R
0192350,JJ0295000,R
0192351,JJ0405000,R
0192352,JJ0422000,R
0192353,C31212000,R
0192354,JJ0536000,R
0192355,JJ0537000,R
0192356,JJ0859000,R
0192357,JJ1024000,R
0192358,JJ1025000,R
0192359,JJ1027000,R
0192360,JJ1028000,R
0192361,JJ1026000,R
0192362,JJ1116000,R
0192363,JJ1397000,R
0192364,B14167000,R
0192365,JJ1597000,R
0192366,JJ2033000,R
0192367,JJ2069000,R
0192368,JJ2034000,R
0192369,JJ2124000,R
0192370,JJ2125000,R
0192371,JJ2126000,R
0192372,JJ2070000,R
0192373,JJ2208000,R
0192374,JJ2209000,R
0192375,JJ2269000,R
0192376,JJ2397000,R
0192377,JJ2398000,R
0192378,JJ2644000,R
0192379,JJ2645000,R
0192380,JJ2803000,R
0192381,JJ2763000,R
0192382,JJ2889000,R
0192383,JJ2890000,R
0192386,JJ3403000,R
0192387,JJ3406000,R
0192388,JJ3407000,R
0192389,JJ3404000,R
0192390,CP0184000,R
0192391,JJ3625000,R
0192392,JJ3813000,R
0192394,JJ3815000,R
0192395,JJ3814000,R
0192396,JJ3945000,R
0192397,JJ4049000,R
0192398,JJ4047000,R
0192399,JJ4048000,R
0192400,JJ4105000,R
0192401,JJ4106000,R
0192402,JJ4143000,R
0192403,JJ4269000,R
0192404,JJ4243000,R
0192405,JJ4429000,R
0192406,JJ4428000,R
0192407,JJ4553000,R
0192408,JJ4551000,R
0192409,JJ4554000,R
0192410,JJ4588000,R
0192411,JJ4557000,R
0192412,JJ4552000,R
0192413,JJ4555000,R
0192414,JJ4556000,R
0192415,JJ4724000,R
0192418,JJ4839000,R
0192419,JJ4840000,R
0192420,JJ4741000,R
0192421,JJ4883000,R
0192423,JJ5152000,R
0192424,JJ5147000,R
0192425,JJ5369000,R
0192426,JJ5367000,R
0192427,JJ5365000,R
0192428,JJ5364000,R
0192429,JJ5372000,R
0192430,JJ5368000,R
0192431,JJ5373000,R
0192432,JJ5366000,R
0192437,JJ5363000,R
0192438,JJ5430000,R
0192439,JJ5431000,R
0192440,JJ5924000,R
0192441,JJ5502000,R
0192442,JJ5501000,R
0192443,JJ5539000,R
0192444,JJ5543000,R
0192445,JJ5721000,R
0192446,CP0424000,R
0192447,CP0425000,R
0192448,CP0426000,R
0192449,CP0427000,R
0192450,JJ5790000,R
0192451,JJ5789000,R
0192452,JJ5910000,R
0192453,JJ5909000,R
0192454,JJ5945000,R
0192455,JJ5947000,R
0192456,JJ5949000,R
0192457,JJ5946000,R
0192458,JJ5948000,R
0192459,JJ5923000,R
0192460,JJ5926000,R
0192463,JJ5927000,R
0192464,JJ5928000,R
0192465,JJ5933000,R
0192466,JJ5929000,R
0192467,JJ5934000,R
0192468,JJ5935000,R
0192469,JJ6021000,R
0192470,JJ6106000,R
0192471,JJ6107000,R
0192472,JJ6108000,R
0192473,JJ6109000,R
0192474,JJ6110000,R
0192475,JJ6111000,R
0192477,JJ6238000,R
0192478,JJ6244000,R
0192479,JJ6243000,R
0192480,JJ6241000,R
0192481,JJ6242000,R
0192482,JJ6240000,R
0192484,JJ6267000,R
0192485,JJ6268000,R
